mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,split4_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,split4_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_test_F1_Score,split1_test_F1_Score,split2_test_F1_Score,split3_test_F1_Score,split4_test_F1_Score,mean_test_F1_Score,std_test_F1_Score,rank_test_F1_Score
0.22841897010803222,0.03354103175268502,0.014408683776855469,0.008306864776311809,10,2,100,"{'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 100}",0.9791666666666666,0.9583333333333334,0.9616724738675958,0.9895470383275261,0.9651567944250871,0.9707752613240418,0.011764563548135811,13,0.9794849251961321,0.9593724839769054,0.9638414596156532,0.9897701149425288,0.9660112058666007,0.971696037919564,0.011253628062268874,14,0.9789317642765918,0.9583315088487501,0.9604406130268199,0.989646962233169,0.9653430031016237,0.9705387702973909,0.011946140431777151,13,0.9789085788101038,0.9582554570874727,0.9607928371844128,0.9894661731370029,0.9652965617498515,0.9705439215937688,0.011846044793302552,14
0.461501932144165,0.039826514634352404,0.02347273826599121,0.007691606257638705,10,2,200,"{'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 200}",0.9756944444444444,0.96875,0.9651567944250871,0.9895470383275261,0.9686411149825784,0.9735578784359273,0.00869582220167708,5,0.976050785411186,0.9697918800136541,0.9667770656762593,0.9897701149425288,0.9691534391534391,0.9743086570394134,0.008316178285334874,7,0.9757059578249787,0.9684464513774858,0.9638888888888889,0.989646962233169,0.968676336434957,0.9732729193518959,0.00901678825125903,5,0.9755751586915553,0.9685253051042524,0.9640849215620235,0.9894661731370029,0.9686255440477348,0.9732554205085139,0.008900308811802128,8
0.11375021934509277,0.01053902043350858,0.006667375564575195,0.002527687675839304,10,5,50,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 50}",0.9722222222222222,0.9583333333333334,0.9581881533101045,0.9860627177700348,0.9651567944250871,0.9679926442121565,0.010410468395296706,24,0.9731482548216419,0.9592222145670423,0.9602180735930735,0.9860837438423644,0.9659375496583505,0.9689219672964946,0.009910981764763963,24,0.9716566320014597,0.9583158830211111,0.9569923371647509,0.9858283160007296,0.9655984309432585,0.967678319826262,0.010501625731616199,24,0.9717262774889892,0.9584953231474899,0.9573150677486362,0.9857142857142855,0.9654843639386834,0.9677470636076169,0.010374933853082658,24
0.21702160835266113,0.012751928137220538,0.015640783309936523,0.0045186414770636675,10,5,100,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.9722222222222222,0.9652777777777778,0.9581881533101045,0.9790940766550522,0.9686411149825784,0.9686846689895472,0.00696642945718715,23,0.9725942993684928,0.9663921884104031,0.9604146176667525,0.9794170771756978,0.9693454514422257,0.9696327268127144,0.006325528855850137,23,0.9720022541212752,0.9651131180441525,0.9569923371647511,0.979161649334063,0.9686936690384966,0.9683926055405475,0.0073459330736401,20,0.9719209958985792,0.9652135262415493,0.9574302027484285,0.9789376967736807,0.9687879984383398,0.9684580840201156,0.0071283126500865926,20
0.44353556632995605,0.029626663184709724,0.019394397735595703,0.002208061161131547,10,5,200,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 200}",0.9722222222222222,0.96875,0.9651567944250871,0.9860627177700348,0.975609756097561,0.9735602981029811,0.007156242932842212,3,0.9724518492260428,0.970055518035913,0.9670862054612055,0.9858374384236454,0.9760524921870861,0.9742967006667786,0.006475396202424805,8,0.9722576819629098,0.9685613939062214,0.9638888888888889,0.9859432585294654,0.9757133734719942,0.973272919351896,0.007453623520125414,4,0.9719323053438508,0.9687800444178679,0.964193374626943,0.985770338789964,0.9757091148867725,0.9732770356130797,0.007301256879208243,7
0.10380306243896484,0.009851018958044945,0.006944608688354492,0.00267002022370438,10,10,50,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 50}",0.96875,0.9618055555555556,0.9616724738675958,0.9790940766550522,0.9477351916376306,0.9638114595431668,0.010246881163853278,27,0.970036695681857,0.9639502194598135,0.9651029432300782,0.9790476190476189,0.9500577366439436,0.9656390428126622,0.00943446762048085,27,0.9684308255498466,0.9616648421820836,0.9603174603174605,0.9789062214924282,0.9485613939062214,0.9635761486896082,0.009982925655686413,27,0.9685058517207231,0.9619586262736499,0.9607774278311428,0.9788046407128814,0.9478632679898003,0.9635819629056395,0.010134619966712844,27
0.20862841606140137,0.010356320134024254,0.016069602966308594,0.006756736288807558,10,10,100,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.96875,0.9652777777777778,0.9651567944250871,0.9825783972125436,0.9616724738675958,0.9686870886566007,0.007297446264292534,22,0.970036695681857,0.9662377840457651,0.9675257287778635,0.9826354679802953,0.9629497354497355,0.9698770823871034,0.006775889183746193,20,0.9684308255498466,0.9651131180441525,0.9638888888888889,0.982609925196132,0.96213282247765,0.968435116031334,0.00738035214825177,19,0.9685058517207231,0.9651448199931696,0.9642949417829787,0.9823891625615764,0.9617200976098511,0.9684109747336598,0.007318142760578194,23
0.4216820240020752,0.022530843269491254,0.01675276756286621,0.004600350257419627,10,10,200,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 200}",0.96875,0.9652777777777778,0.9616724738675958,0.9895470383275261,0.9651567944250871,0.9700808168795974,0.009987194450699628,15,0.970036695681857,0.9663609367551247,0.9645901227172576,0.99,0.965475278233899,0.9712926066776276,0.009535510967252785,16,0.9684308255498466,0.9651131180441525,0.9604406130268199,0.989646962233169,0.9653430031016237,0.9697949043911225,0.01024896313845997,16,0.9685058517207231,0.9650895605705043,0.9610028574053681,0.9894693590679318,0.9651237445460584,0.9698382746621173,0.010099470319605255,16
0.1160193920135498,0.01130362148894326,0.00835418701171875,0.003314163266583631,15,2,50,"{'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 50}",0.9756944444444444,0.9756944444444444,0.9547038327526133,0.9895470383275261,0.9686411149825784,0.9728561749903214,0.01133111402743275,9,0.9765071309391387,0.9767196833930706,0.9573514957528241,0.9897544891148895,0.9702995391705069,0.974126467674086,0.01051353835995861,9,0.9752371829958035,0.9752198503922642,0.9534126984126985,0.9892765918627987,0.968676336434957,0.9723645320197043,0.011620649882984625,9,0.9753691858636555,0.975549703542567,0.9536703518676759,0.9893936627836215,0.9689275098899464,0.9725820827894932,0.011577680319618235,9
0.23842053413391112,0.05915438956537645,0.012771368026733398,0.005474292000859517,15,2,100,"{'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 100}",0.9791666666666666,0.96875,0.9616724738675958,0.9860627177700348,0.9651567944250871,0.972161730545877,0.009088895608372092,10,0.9794849251961321,0.9704003456221197,0.9640385492906841,0.9859432585294654,0.9658707205537016,0.9731475598384206,0.008335055533753532,11,0.9789317642765918,0.9685613939062214,0.9603174603174605,0.9859432585294654,0.9649726327312533,0.9717453019521984,0.009379009488854444,10,0.9789085788101038,0.9687831204891098,0.9605734716719979,0.9858827624617097,0.965038160372683,0.9718372187611208,0.009270470759348932,11
